miRNA,PMID,Entrez Gene Id
hsa-miR-15b,17242205,23594
hsa-miR-15b,17242205,23673
hsa-miR-15b,17242205,23731
hsa-miR-15b,17242205,24145
hsa-miR-15b,17242205,25777
hsa-miR-15b,17242205,25847
hsa-miR-15b,17242205,26135
hsa-miR-15b,17242205,26147
hsa-miR-15b,17242205,26276
hsa-miR-15b,17242205,26959
hsa-miR-15b,17242205,27113
hsa-miR-15b,17242205,28970
hsa-miR-15b,17242205,29775
hsa-miR-15b,17242205,29893
hsa-miR-15b,17242205,29968
hsa-miR-15b,17242205,51030
hsa-miR-15b,17242205,51053
hsa-miR-15b,17242205,51068
hsa-miR-15b,17242205,51147
hsa-miR-15b,17242205,51203
hsa-miR-15b,17242205,51517
hsa-miR-15b,17242205,51626
hsa-miR-15b,17242205,53838
hsa-miR-15b,17242205,54926
hsa-miR-15b,17242205,54972
hsa-miR-15b,17242205,55037
hsa-miR-15b,17242205,55038
hsa-miR-15b,17242205,55052
hsa-miR-15b,17242205,55143
hsa-miR-15b,17242205,55165
hsa-miR-15b,17242205,55312
hsa-miR-15b,17242205,55355
hsa-miR-15b,17242205,55388
hsa-miR-15b,17242205,55585
hsa-miR-15b,17242205,55802
hsa-miR-15b,17242205,55872
hsa-miR-15b,17242205,56654
hsa-miR-15b,17242205,56888
hsa-miR-15b,17242205,57142
hsa-miR-15b,17242205,57149
hsa-miR-15b,17242205,57405
hsa-miR-15b,17242205,57561
hsa-miR-15b,17242205,58527
hsa-miR-15b,17242205,63901
hsa-miR-15b,17242205,64112
hsa-miR-15b,17242205,64151
hsa-miR-15b,17242205,64397
hsa-miR-15b,17242205,64750
hsa-miR-15b,17242205,64768
hsa-miR-15b,17242205,65108
hsa-miR-15b,17242205,79065
hsa-miR-15b,17242205,79073
hsa-miR-15b,17242205,79075
hsa-miR-15b,17242205,79188
hsa-miR-15b,17242205,79572
hsa-miR-15b,17242205,79693
hsa-miR-15b,17242205,79801
hsa-miR-15b,17242205,80179
hsa-miR-15b,17242205,81542
hsa-miR-15b,17242205,83461
hsa-miR-15b,17242205,83540
hsa-miR-15b,17242205,83590
hsa-miR-15b,17242205,83596
hsa-miR-15b,17242205,83742
hsa-miR-15b,17242205,83931
hsa-miR-15b,17242205,83956
hsa-miR-15b,17242205,84057
hsa-miR-15b,17242205,84168
hsa-miR-15b,17242205,84317
hsa-miR-15b,17242205,84707
hsa-miR-15b,17242205,84836
hsa-miR-15b,17242205,84926
hsa-miR-15b,17242205,90488
hsa-miR-15b,17242205,90809
hsa-miR-15b,17242205,92305
hsa-miR-15b,17242205,94241
hsa-miR-15b,17242205,113130
hsa-miR-15b,17242205,127933
hsa-miR-15b,17242205,130814
hsa-miR-15b,17242205,138151
hsa-miR-15b,17242205,143384
hsa-miR-15b,17242205,152007
hsa-miR-15b,17242205,285643
hsa-miR-15b,17242205,653689
hsa-miR-16,17242205,332
hsa-miR-16,17242205,760
hsa-miR-16,17242205,898
hsa-miR-16,17242205,1490
hsa-miR-16,17242205,2175
hsa-miR-16,17242205,2673
hsa-miR-16,17242205,3070
hsa-miR-16,17242205,4601
hsa-miR-16,17242205,4609
hsa-miR-16,17242205,4953
hsa-miR-16,17242205,5110
hsa-miR-16,17242205,5372
hsa-miR-16,17242205,5566
hsa-miR-16,17242205,5993
hsa-miR-16,17242205,6505
hsa-miR-16,17242205,6895
hsa-miR-16,17242205,6992
hsa-miR-16,17242205,7025
hsa-miR-16,17242205,7335
hsa-miR-16,17242205,8091
hsa-miR-16,17242205,8760
hsa-miR-16,17242205,9048
hsa-miR-16,17242205,9552
hsa-miR-16,17242205,9689
hsa-miR-16,17242205,9961
hsa-miR-16,17242205,10150
hsa-miR-16,17242205,10284
hsa-miR-16,17242205,10422
hsa-miR-16,17242205,10608
hsa-miR-16,17242205,10614
hsa-miR-16,17242205,10712
hsa-miR-16,17242205,10749
hsa-miR-16,17242205,10769
hsa-miR-16,17242205,11130
hsa-miR-16,17242205,11339
hsa-miR-16,17242205,22838
hsa-miR-16,17242205,23321
hsa-miR-16,17242205,25777
hsa-miR-16,17242205,25847
hsa-miR-16,17242205,26147
hsa-miR-16,17242205,26276
hsa-miR-16,17242205,26959
hsa-miR-16,17242205,27113
hsa-miR-16,17242205,29775
hsa-miR-16,17242205,29893
hsa-miR-16,17242205,51116
hsa-miR-16,17242205,51517
hsa-miR-16,17242205,54926
hsa-miR-16,17242205,55038
hsa-miR-16,17242205,55052
hsa-miR-16,17242205,55165
hsa-miR-16,17242205,56970
hsa-miR-16,17242205,57561
hsa-miR-16,17242205,64112
hsa-miR-16,17242205,64768
hsa-miR-16,17242205,79073
hsa-miR-16,17242205,79693
hsa-miR-16,17242205,83596
hsa-miR-16,17242205,84707
hsa-miR-16,17242205,84926
hsa-miR-16,17242205,90809
hsa-miR-16,17242205,94241
hsa-miR-16,17242205,113130
hsa-miR-16,17242205,127262
hsa-miR-17,17242205,34
hsa-miR-17,17242205,220
hsa-miR-17,17242205,377
hsa-miR-17,17242205,440
hsa-miR-17,17242205,627
hsa-miR-17,19734348,889
hsa-miR-17,17242205,1026
hsa-miR-17,17242205,1073
hsa-miR-17,17242205,1649
hsa-miR-17,17242205,1808
hsa-miR-17,17242205,1871
hsa-miR-17,17242205,1979
hsa-miR-17,17242205,2152
hsa-miR-17,17242205,2582
hsa-miR-17,19734348,2635
hsa-miR-17,17242205,3014
hsa-miR-17,19734348,3097
hsa-miR-17,19734348,3556
hsa-miR-17,17242205,3688
hsa-miR-17,17242205,4116
hsa-miR-17,17242205,4172
hsa-miR-17,17242205,4216
hsa-miR-17,19734348,4520
hsa-miR-17,17242205,4598
hsa-miR-17,19734348,4603
hsa-miR-17,17242205,4775
hsa-miR-17,19734348,4781
hsa-miR-17,19734348,4863
hsa-miR-17,19734348,5051
hsa-miR-17,17242205,5106
hsa-miR-17,17242205,5422
hsa-miR-17,19734348,5534
hsa-miR-17,19734348,5537
hsa-miR-17,17242205,5887
hsa-miR-17,19734348,5925
hsa-miR-17,17242205,5935
hsa-miR-17,19734348,6095
hsa-miR-17,17242205,6241
hsa-miR-17,19734348,6282
hsa-miR-17,17242205,6558
hsa-miR-17,17242205,6733
hsa-miR-17,17242205,6734
hsa-miR-17,17242205,7003
hsa-miR-17,17242205,7324
hsa-miR-17,17242205,7425
hsa-miR-17,19734348,7525
hsa-miR-17,19734348,7543
hsa-miR-17,19734348,7566
hsa-miR-17,19734348,8850
hsa-miR-17,19734348,8853
hsa-miR-17,17242205,9231
hsa-miR-17,19734348,9321
hsa-miR-17,19734348,9372
hsa-miR-17,19734348,9497
hsa-miR-17,17242205,9559
hsa-miR-17,19734348,9732
hsa-miR-17,17242205,9802
hsa-miR-17,19734348,9818
hsa-miR-17,19734348,9853
hsa-miR-17,17242205,9927
hsa-miR-17,17242205,10049
hsa-miR-17,17242205,10097
hsa-miR-17,19734348,10150
hsa-miR-17,19734348,10299
hsa-miR-17,19734348,10384
hsa-miR-17,17242205,10565
hsa-miR-17,19734348,10628
hsa-miR-17,19734348,10637
hsa-miR-17,17242205,11130
hsa-miR-17,19734348,11215
hsa-miR-17,19734348,11334
hsa-miR-17,17242205,22919
hsa-miR-17,17242205,22934
hsa-miR-17,19734348,23023
hsa-miR-17,19734348,23321
hsa-miR-17,17242205,23466
hsa-miR-17,17242205,23731
hsa-miR-17,17242205,25792
hsa-miR-17,19734348,26750
hsa-miR-17,19734348,28467
hsa-miR-17,17242205,29968
hsa-miR-17,17242205,50999
hsa-miR-17,17242205,51012
hsa-miR-17,17242205,51031
hsa-miR-17,19734348,51101
hsa-miR-17,17242205,51108
hsa-miR-17,19734348,51123
hsa-miR-17,17242205,51125
hsa-miR-17,19734348,51277
hsa-miR-17,19734348,51322
hsa-miR-17,19734348,51439
hsa-miR-17,17242205,54462
hsa-miR-17,19734348,54726
hsa-miR-17,17242205,54874
hsa-miR-17,17242205,55163
hsa-miR-17,17242205,55165
hsa-miR-17,19734348,55577
hsa-miR-17,19734348,55669
hsa-miR-17,19734348,55680
hsa-miR-17,17242205,55723
hsa-miR-17,19734348,56648
hsa-miR-17,17242205,56674
hsa-miR-17,19734348,57157
hsa-miR-17,19734348,57579
hsa-miR-17,17242205,57698
hsa-miR-17,17242205,57761
hsa-miR-17,19734348,63916
hsa-miR-17,19734348,64130
hsa-miR-17,19734348,64859
hsa-miR-17,19734348,65977
hsa-miR-17,19734348,65981
hsa-miR-17,17242205,79577
hsa-miR-17,19734348,79598
hsa-miR-17,19734348,79634
hsa-miR-17,17242205,79753
hsa-miR-17,19734348,79791
hsa-miR-17,17242205,79801
hsa-miR-17,17242205,79850
hsa-miR-17,19734348,80315
hsa-miR-17,17242205,80829
hsa-miR-17,17242205,81611
hsa-miR-17,19734348,81831
hsa-miR-17,17242205,83667
hsa-miR-17,19734348,84056
hsa-miR-17,19734348,84437
hsa-miR-17,17242205,84707
hsa-miR-17,17242205,84836
hsa-miR-17,19734348,85461
hsa-miR-17,19734348,92482
hsa-miR-17,19734348,94134
hsa-miR-17,19734348,112840
hsa-miR-17,19734348,115548
hsa-miR-17,17242205,119392
hsa-miR-17,19734348,126731
hsa-miR-17,17242205,127262
hsa-miR-17,17242205,127933
hsa-miR-17,19734348,129025
hsa-miR-17,19734348,130574
hsa-miR-17,19734348,132789
hsa-miR-17,19734348,143684
hsa-miR-17,19734348,148808
hsa-miR-17,17242205,150275
hsa-miR-17,19734348,152006
hsa-miR-17,19734348,152815
hsa-miR-17,19734348,205251
hsa-miR-17,17242205,205327
hsa-miR-17,19734348,220042
hsa-miR-17,19734348,222236
hsa-miR-17,19734348,340252
hsa-miR-17,19734348,341378
hsa-miR-17,17242205,347734
hsa-miR-17,19734348,399694
hsa-miR-17,19734348,404636
hsa-miR-17,19734348,647121
hsa-miR-17,19734348,729659
hsa-miR-17,17242205,100129532
hsa-miR-17,19734348,100130175
hsa-miR-17,17242205,100130561
hsa-miR-17,19734348,100130811
hsa-miR-181a,17612493,351
hsa-miR-181a,17612493,595
hsa-miR-181a,17612493,1522
hsa-miR-181a,17612493,2673
hsa-miR-181a,17612493,4001
hsa-miR-181a,17612493,7266
hsa-miR-181a,17612493,8125
hsa-miR-181a,17612493,8226
hsa-miR-181a,17612493,9318
hsa-miR-181a,17612493,23264
hsa-miR-181a,17612493,23519
hsa-miR-181a,17612493,27043
hsa-miR-181a,17612493,55629
hsa-miR-181a,17612493,79693
hsa-miR-181a,17612493,81034
hsa-miR-181a,17612493,83594
hsa-miR-181a,17612493,91298
hsa-miR-181a,17612493,723972
hsa-miR-181a,17612493,100131261
hsa-miR-184,19775293,208
hsa-miR-184,19775293,396
hsa-miR-184,19775293,993
hsa-miR-184,19775293,1487
hsa-miR-184,19775293,1605
hsa-miR-184,19775293,4150
hsa-miR-184,19775293,6455
hsa-miR-184,19775293,8613
hsa-miR-184,19775293,8644
hsa-miR-184,19775293,9516
hsa-miR-184,19775293,51299
hsa-miR-184,19775293,56262
hsa-miR-184,19775293,64837
hsa-miR-184,19775293,84876
hsa-miR-184,19775293,140576
hsa-miR-184,19775293,197370
hsa-miR-184,19775293,100130776
hsa-miR-192,17242205,30
hsa-miR-192,17242205,34
hsa-miR-192,17242205,51
hsa-miR-192,16822819,214
hsa-miR-192,17242205,214
hsa-miR-192,17242205,293
hsa-miR-192,17242205,481
hsa-miR-192,17242205,551
hsa-miR-192,16822819,580
hsa-miR-192,17242205,580
hsa-miR-192,19074876,596
hsa-miR-192,17242205,627
hsa-miR-192,17242205,699
hsa-miR-192,17242205,754
hsa-miR-192,17242205,805
hsa-miR-192,17242205,830
hsa-miR-192,17242205,833
hsa-miR-192,17242205,865
hsa-miR-192,17242205,898
hsa-miR-192,17242205,928
hsa-miR-192,16822819,956
hsa-miR-192,17242205,983
hsa-miR-192,17242205,989
hsa-miR-192,17242205,1026
hsa-miR-192,17242205,1058
hsa-miR-192,17242205,1062
hsa-miR-192,17242205,1073
hsa-miR-192,17242205,1112
hsa-miR-192,16822819,1192
hsa-miR-192,17242205,1211
hsa-miR-192,17242205,1340
hsa-miR-192,17242205,1396
hsa-miR-192,17242205,1434
hsa-miR-192,17242205,1490
hsa-miR-192,17242205,1591
hsa-miR-192,17242205,1632
hsa-miR-192,16822819,1650
hsa-miR-192,16822819,1654
hsa-miR-192,17242205,1654
hsa-miR-192,17242205,1665
hsa-miR-192,17242205,1738
hsa-miR-192,17242205,1801
hsa-miR-192,17242205,1808
hsa-miR-192,17242205,1822
hsa-miR-192,17242205,1871
hsa-miR-192,16822819,1875
hsa-miR-192,17242205,1894
hsa-miR-192,17242205,1948
hsa-miR-192,16822819,1958
hsa-miR-192,17242205,1958
hsa-miR-192,17242205,1968
hsa-miR-192,17242205,2012
hsa-miR-192,17242205,2023
hsa-miR-192,17242205,2069
hsa-miR-192,19074876,2071
hsa-miR-192,17242205,2146
hsa-miR-192,17242205,2152
hsa-miR-192,17242205,2230
hsa-miR-192,17242205,2297
hsa-miR-192,17242205,2617
hsa-miR-192,17242205,2673
hsa-miR-192,17242205,2683
hsa-miR-192,17242205,2778
hsa-miR-192,17242205,2876
hsa-miR-192,16822819,2890
hsa-miR-192,17242205,2931
hsa-miR-192,17242205,2956
hsa-miR-192,17242205,2960
hsa-miR-192,17242205,2962
hsa-miR-192,17242205,2997
hsa-miR-192,17242205,3028
hsa-miR-192,17242205,3038
hsa-miR-192,17242205,3070
hsa-miR-192,17242205,3093
hsa-miR-192,17242205,3107
hsa-miR-192,17242205,3157
hsa-miR-192,17242205,3161
hsa-miR-192,17242205,3162
hsa-miR-192,17242205,3163
hsa-miR-192,17242205,3184
hsa-miR-192,17242205,3189
hsa-miR-192,17242205,3206
hsa-miR-192,19074876,3206
hsa-miR-192,19074876,3269
hsa-miR-192,17242205,3397
hsa-miR-192,17242205,3399
hsa-miR-192,17242205,3688
hsa-miR-192,17242205,3704
hsa-miR-192,17242205,3832
hsa-miR-192,17242205,3949
hsa-miR-192,17242205,3987
hsa-miR-192,17242205,3988
hsa-miR-192,17242205,3995
hsa-miR-192,17242205,4000
hsa-miR-192,16822819,4017
hsa-miR-192,17242205,4059
hsa-miR-192,17242205,4085
hsa-miR-192,19074876,4085
hsa-miR-192,17242205,4154
hsa-miR-192,17242205,4172
hsa-miR-192,16822819,4214
hsa-miR-192,17242205,4217
hsa-miR-192,17242205,4436
hsa-miR-192,16822819,4478
hsa-miR-192,17242205,4487
hsa-miR-192,17242205,4552
hsa-miR-192,17242205,4591
hsa-miR-192,17242205,4598
hsa-miR-192,17242205,4601
hsa-miR-192,17242205,4659
hsa-miR-192,17242205,4673
hsa-miR-192,17242205,4905
hsa-miR-192,17242205,4942
hsa-miR-192,17242205,4952
hsa-miR-192,16822819,4953
hsa-miR-192,17242205,4998
hsa-miR-192,17242205,5048
hsa-miR-192,16822819,5138
hsa-miR-192,17242205,5170
hsa-miR-192,17242205,5230
hsa-miR-192,19074876,5292
hsa-miR-192,17242205,5347
hsa-miR-192,17242205,5358
hsa-miR-192,17242205,5471
hsa-miR-192,17242205,5515
hsa-miR-192,17242205,5522
hsa-miR-192,17242205,5621
hsa-miR-192,17242205,5631
hsa-miR-192,17242205,5706
hsa-miR-192,17242205,5718
hsa-miR-192,17242205,5720
hsa-miR-192,17242205,5802
hsa-miR-192,17242205,5805
hsa-miR-192,17242205,5859
hsa-miR-192,17242205,5861
hsa-miR-192,16822819,5862
hsa-miR-192,17242205,5878
hsa-miR-192,17242205,5879
hsa-miR-192,17242205,5885
hsa-miR-192,17242205,5908
hsa-miR-192,17242205,5925
hsa-miR-192,16822819,5934
hsa-miR-192,17242205,5981
hsa-miR-192,17242205,5984
hsa-miR-192,17242205,5985
hsa-miR-192,17242205,5993
hsa-miR-192,17242205,6117
hsa-miR-192,17242205,6135
hsa-miR-192,17242205,6158
hsa-miR-192,17242205,6168
hsa-miR-192,17242205,6170
hsa-miR-192,17242205,6193
hsa-miR-192,17242205,6198
hsa-miR-192,17242205,6227
hsa-miR-192,16822819,6240
hsa-miR-192,17242205,6241
hsa-miR-192,16822819,6314
hsa-miR-192,17242205,6342
hsa-miR-192,17242205,6418
hsa-miR-192,17242205,6434
hsa-miR-192,17242205,6477
hsa-miR-192,17242205,6541
hsa-miR-192,17242205,6558
hsa-miR-192,17242205,6596
hsa-miR-192,19074876,6598
hsa-miR-192,17242205,6632
hsa-miR-192,16822819,6678
hsa-miR-192,17242205,6733
hsa-miR-192,17242205,6782
hsa-miR-192,17242205,6845
hsa-miR-192,17242205,6856
hsa-miR-192,17242205,6923
hsa-miR-192,17242205,6924
hsa-miR-192,17242205,6996
hsa-miR-192,17242205,7003
hsa-miR-192,17242205,7025
hsa-miR-192,17242205,7039
hsa-miR-192,17242205,7064
hsa-miR-192,17242205,7071
hsa-miR-192,17242205,7082
hsa-miR-192,17242205,7138
hsa-miR-192,17242205,7150
hsa-miR-192,17242205,7167
hsa-miR-192,17242205,7169
hsa-miR-192,17242205,7170
hsa-miR-192,16822819,7184
hsa-miR-192,17242205,7205
hsa-miR-192,17242205,7284
hsa-miR-192,17242205,7290
hsa-miR-192,17242205,7360
hsa-miR-192,17242205,7374
hsa-miR-192,17242205,7398
hsa-miR-192,16822819,7507
hsa-miR-192,17242205,7514
hsa-miR-192,17242205,7913
hsa-miR-192,16822819,8019
hsa-miR-192,19074876,8065
hsa-miR-192,17242205,8202
hsa-miR-192,19074876,8317
hsa-miR-192,17242205,8318
hsa-miR-192,16822819,8417
hsa-miR-192,16822819,8452
hsa-miR-192,16822819,8498
hsa-miR-192,17242205,8517
hsa-miR-192,17242205,8531
hsa-miR-192,17242205,8604
hsa-miR-192,17242205,8666
hsa-miR-192,16822819,8706
hsa-miR-192,16822819,8714
hsa-miR-192,17242205,8721
hsa-miR-192,17242205,8723
hsa-miR-192,16822819,8763
hsa-miR-192,17242205,8836
hsa-miR-192,17242205,8883
hsa-miR-192,17242205,8939
hsa-miR-192,17242205,9156
hsa-miR-192,17242205,9231
hsa-miR-192,19074876,9231
hsa-miR-192,17242205,9319
hsa-miR-192,17242205,9325
hsa-miR-192,17242205,9326
hsa-miR-192,17242205,9367
hsa-miR-192,17242205,9411
hsa-miR-192,16822819,9429
hsa-miR-192,17242205,9518
hsa-miR-192,17242205,9532
hsa-miR-192,17242205,9536
hsa-miR-192,17242205,9540
hsa-miR-192,17242205,9550
hsa-miR-192,17242205,9556
hsa-miR-192,17242205,9562
hsa-miR-192,19074876,9585
hsa-miR-192,17242205,9604
hsa-miR-192,17242205,9682
hsa-miR-192,17242205,9690
hsa-miR-192,17242205,9698
hsa-miR-192,17242205,9861
hsa-miR-192,17242205,9874
hsa-miR-192,17242205,9879
hsa-miR-192,17242205,9908
hsa-miR-192,17242205,9917
hsa-miR-192,17242205,9926
hsa-miR-192,17242205,9928
hsa-miR-192,17242205,9929
hsa-miR-192,17242205,9961
hsa-miR-192,17242205,10049
hsa-miR-192,17242205,10054
hsa-miR-192,17242205,10092
hsa-miR-192,17242205,10096
hsa-miR-192,17242205,10097
hsa-miR-192,17242205,10109
hsa-miR-192,17242205,10112
hsa-miR-192,16822819,10142
hsa-miR-192,17242205,10179
hsa-miR-192,17242205,10200
hsa-miR-192,16822819,10227
hsa-miR-192,17242205,10285
hsa-miR-192,17242205,10327
hsa-miR-192,16822819,10342
hsa-miR-192,16822819,10351
hsa-miR-192,17242205,10397
hsa-miR-192,17242205,10426
hsa-miR-192,16822819,10438
hsa-miR-192,17242205,10438
hsa-miR-192,17242205,10447
hsa-miR-192,17242205,10463
hsa-miR-192,17242205,10483
hsa-miR-192,16822819,10507
hsa-miR-192,17242205,10512
hsa-miR-192,17242205,10544
hsa-miR-192,17242205,10558
hsa-miR-192,17242205,10560
hsa-miR-192,17242205,10565
hsa-miR-192,17242205,10591
hsa-miR-192,17242205,10608
hsa-miR-192,17242205,10632
hsa-miR-192,17242205,10656
hsa-miR-192,17242205,10724
hsa-miR-192,17242205,10769
hsa-miR-192,17242205,10773
hsa-miR-192,17242205,10856
hsa-miR-192,17242205,10914
hsa-miR-192,17242205,10933
hsa-miR-192,17242205,10947
hsa-miR-192,17242205,10972
hsa-miR-192,17242205,10975
hsa-miR-192,17242205,11034
hsa-miR-192,17242205,11041
hsa-miR-192,17242205,11044
hsa-miR-192,17242205,11073
hsa-miR-192,16822819,11156
hsa-miR-192,16822819,11160
hsa-miR-192,17242205,11168
hsa-miR-192,17242205,11224
hsa-miR-192,17242205,11274
hsa-miR-192,17242205,11332
hsa-miR-192,17242205,11339
hsa-miR-192,17242205,22827
hsa-miR-192,17242205,22838
hsa-miR-192,17242205,22919
hsa-miR-192,17242205,22934
hsa-miR-192,17242205,23032
hsa-miR-192,17242205,23187
hsa-miR-192,17242205,23262
hsa-miR-192,17242205,23279
hsa-miR-192,17242205,23307
hsa-miR-192,17242205,23326
hsa-miR-192,17242205,23390
hsa-miR-192,17242205,23394
hsa-miR-192,17242205,23484
hsa-miR-192,17242205,23499
hsa-miR-192,17242205,23604
hsa-miR-192,17242205,23612
hsa-miR-192,16822819,23637
hsa-miR-192,16822819,23705
hsa-miR-192,17242205,23731
hsa-miR-192,16822819,24145
hsa-miR-192,17242205,25800
hsa-miR-192,17242205,25824
hsa-miR-192,17242205,25831
hsa-miR-192,17242205,25949
hsa-miR-192,17242205,26009
hsa-miR-192,17242205,26092
hsa-miR-192,17242205,26098
hsa-miR-192,17242205,26099
hsa-miR-192,17242205,26260
hsa-miR-192,17242205,26275
hsa-miR-192,17242205,26586
hsa-miR-192,17242205,26751
hsa-miR-192,17242205,26952
hsa-miR-192,17242205,26999
hsa-miR-192,17242205,27020
hsa-miR-192,17242205,27032
hsa-miR-192,17242205,27113
hsa-miR-192,17242205,27292
hsa-miR-192,17242205,27343
hsa-miR-192,17242205,27430
hsa-miR-192,17242205,28978
hsa-miR-192,17242205,28987
hsa-miR-192,17242205,29066
hsa-miR-192,17242205,29085
hsa-miR-192,17242205,29123
hsa-miR-192,19074876,29127
hsa-miR-192,17242205,29883
hsa-miR-192,17242205,29922
hsa-miR-192,16822819,30849
hsa-miR-192,17242205,50813
hsa-miR-192,17242205,50999
hsa-miR-192,17242205,51001
hsa-miR-192,17242205,51010
hsa-miR-192,17242205,51026
hsa-miR-192,17242205,51065
hsa-miR-192,17242205,51070
hsa-miR-192,17242205,51076
hsa-miR-192,17242205,51082
hsa-miR-192,17242205,51108
hsa-miR-192,17242205,51109
hsa-miR-192,17242205,51119
hsa-miR-192,17242205,51124
hsa-miR-192,17242205,51133
hsa-miR-192,17242205,51201
hsa-miR-192,17242205,51203
hsa-miR-192,17242205,51241
hsa-miR-192,17242205,51251
hsa-miR-192,17242205,51379
hsa-miR-192,17242205,51382
hsa-miR-192,17242205,51386
hsa-miR-192,17242205,51499
hsa-miR-192,17242205,51501
hsa-miR-192,19074876,51514
hsa-miR-192,17242205,51567
hsa-miR-192,17242205,51669
hsa-miR-192,17242205,51715
hsa-miR-192,17242205,51747
hsa-miR-192,17242205,51776
hsa-miR-192,16822819,54093
hsa-miR-192,17242205,54107
hsa-miR-192,17242205,54206
hsa-miR-192,17242205,54431
hsa-miR-192,17242205,54460
hsa-miR-192,17242205,54462
hsa-miR-192,17242205,54478
hsa-miR-192,17242205,54495
hsa-miR-192,17242205,54505
hsa-miR-192,16822819,54521
hsa-miR-192,17242205,54534
hsa-miR-192,17242205,54749
hsa-miR-192,17242205,54861
hsa-miR-192,17242205,54874
hsa-miR-192,17242205,54894
hsa-miR-192,17242205,54906
hsa-miR-192,17242205,54918
hsa-miR-192,17242205,54930
hsa-miR-192,17242205,54998
hsa-miR-192,17242205,55038
hsa-miR-192,17242205,55125
hsa-miR-192,17242205,55132
hsa-miR-192,17242205,55139
hsa-miR-192,17242205,55165
hsa-miR-192,17242205,55170
hsa-miR-192,17242205,55181
hsa-miR-192,17242205,55215
hsa-miR-192,17242205,55291
hsa-miR-192,17242205,55316
hsa-miR-192,17242205,55388
hsa-miR-192,19074876,55388
hsa-miR-192,17242205,55502
hsa-miR-192,16822819,55556
hsa-miR-192,17242205,55578
hsa-miR-192,17242205,55608
hsa-miR-192,17242205,55612
hsa-miR-192,17242205,55657
hsa-miR-192,17242205,55709
hsa-miR-192,17242205,55723
hsa-miR-192,17242205,55738
hsa-miR-192,17242205,55754
hsa-miR-192,17242205,55775
hsa-miR-192,17242205,55789
hsa-miR-192,17242205,55802
hsa-miR-192,17242205,55832
hsa-miR-192,17242205,55872
hsa-miR-192,17242205,55914
hsa-miR-192,17242205,55916
hsa-miR-192,17242205,56254
hsa-miR-192,17242205,56916
hsa-miR-192,17242205,56971
hsa-miR-192,17242205,56997
hsa-miR-192,17242205,57003
hsa-miR-192,17242205,57045
hsa-miR-192,17242205,57157
hsa-miR-192,16822819,57205
hsa-miR-192,17242205,57402
hsa-miR-192,16822819,57498
hsa-miR-192,17242205,57552
hsa-miR-192,17242205,57561
hsa-miR-192,17242205,57619
hsa-miR-192,17242205,57761
hsa-miR-192,17242205,60481
hsa-miR-192,17242205,60496
hsa-miR-192,17242205,60592
hsa-miR-192,17242205,63915
hsa-miR-192,16822819,64065
hsa-miR-192,17242205,64073
hsa-miR-192,17242205,64222
hsa-miR-192,17242205,64645
hsa-miR-192,17242205,64710
hsa-miR-192,17242205,65993
hsa-miR-192,17242205,79003
hsa-miR-192,19074876,79003
hsa-miR-192,17242205,79048
hsa-miR-192,17242205,79413
hsa-miR-192,17242205,79571
hsa-miR-192,17242205,79572
hsa-miR-192,17242205,79614
hsa-miR-192,17242205,79666
hsa-miR-192,17242205,79762
hsa-miR-192,17242205,79791
hsa-miR-192,17242205,79801
hsa-miR-192,17242205,79902
hsa-miR-192,17242205,80204
hsa-miR-192,17242205,80305
hsa-miR-192,17242205,80308
hsa-miR-192,17242205,81533
hsa-miR-192,17242205,81610
hsa-miR-192,17242205,81611
hsa-miR-192,17242205,81628
hsa-miR-192,17242205,81631
hsa-miR-192,17242205,81688
hsa-miR-192,17242205,81930
hsa-miR-192,17242205,83540
hsa-miR-192,17242205,83667
hsa-miR-192,17242205,83956
hsa-miR-192,17242205,84057
hsa-miR-192,17242205,84126
hsa-miR-192,17242205,84220
hsa-miR-192,17242205,84248
hsa-miR-192,17242205,84295
hsa-miR-192,17242205,84640
hsa-miR-192,17242205,84641
hsa-miR-192,17242205,84707
hsa-miR-192,17242205,84722
hsa-miR-192,17242205,84823
hsa-miR-192,19074876,84823
hsa-miR-192,17242205,84888
hsa-miR-192,17242205,84896
hsa-miR-192,19074876,84950
hsa-miR-192,17242205,84958
hsa-miR-192,17242205,84992
hsa-miR-192,17242205,90390
hsa-miR-192,17242205,90459
hsa-miR-192,17242205,90480
hsa-miR-192,17242205,90488
hsa-miR-192,17242205,90990
hsa-miR-192,17242205,92140
hsa-miR-192,17242205,92610
hsa-miR-192,17242205,93974
hsa-miR-192,17242205,94241
hsa-miR-192,17242205,114882
hsa-miR-192,17242205,114884
hsa-miR-192,17242205,118433
hsa-miR-192,17242205,119392
hsa-miR-192,17242205,119504
hsa-miR-192,17242205,121260
hsa-miR-192,17242205,128178
hsa-miR-192,17242205,130814
hsa-miR-192,17242205,139231
hsa-miR-192,17242205,140823
hsa-miR-192,17242205,148170
hsa-miR-192,19074876,151011
hsa-miR-192,17242205,153830
hsa-miR-192,17242205,154043
hsa-miR-192,17242205,158293
hsa-miR-192,17242205,163033
hsa-miR-192,17242205,170958
hsa-miR-192,17242205,196513
hsa-miR-192,17242205,219738
hsa-miR-192,17242205,221002
hsa-miR-192,17242205,221687
hsa-miR-192,17242205,253832
hsa-miR-192,17242205,254910
hsa-miR-192,17242205,255738
hsa-miR-192,17242205,255967
hsa-miR-192,17242205,259266
hsa-miR-192,17242205,280655
hsa-miR-192,17242205,284018
hsa-miR-192,17242205,284565
